,count,Title
1402,1,Use of Mesenchymal Stem Cells (MSCs) Differentiated Into Neural Stem Cells (NSCs) in People With Parkinson's (PD).
1403,1,"Genetically Engineered Cells (NY-ESO-1 TCR Engineered T Cells and HSCs) After Melphalan Conditioning Regimen in Treating Patients With Recurrent or Refractory Ovarian, Fallopian Tube, or Primary Peritoneal Cancer"
1404,1,A Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Autologous Mesenchymal Stem Cell Therapy (HB-adMSCs) for the Treatment of Rheumatoid Arthritis
1405,1,Prostasomes as Diagnostic Tool for Prostate Cancer Detection
1406,1,Mesenchymal Stem Cell Transplantation for Refractory Primary Biliary Cholangitis
1407,1,"Evaluation of Safety, Tolerability and Efficacy of Xeno-Skin® for Temporary Closure of Severe Burn Wounds"
1408,1,Study to Assess the Safety and Efficacy of an IT Administration of SCM-010 in SPMS
1409,1,Modeling and Pharmacological Targeting of Genetic Cardiomyopathy in Children Via Cardiomyocytes Derived From Induced Pluripotent Stem Cells (DMDstem)
1410,1,"Clinical Trial of Safety, Tolerability and Antitumor Activity of Genetically Engineered T Cells in Combination With Anti-Cancer Agents in Relapsed and Refractory Synovial Sarcoma Expressing New York Esophageal Antigen-1 (NY-ESO-1) and/or LAGE-1a"
1411,1,Exosome Proteomics to Detect EPO
1412,1,Boost Brittle Bones Before Birth
1413,1,Ultra-High Resolution Optical Coherence Tomography in Detecting Micrometer Sized Early Stage Pancreatic Cancer in Participants With Pancreatic Cancer
1414,1,Clinical Study of Umbilical Cord Mesenchymal Stem Cells Combined With Collagen Scaffold in the Treatment of Thin Endometrium
1415,1,Stem Cell Therapy: a Compassionate Use Program in Perianal Fistula
1416,1,Epithelial Mesenchymal Transition Markers in OSMF
1417,1,Ga-DOTATATE PET for Phosphaturic Mesenchymal Tumors in Patients With Tumor Induced Osteomalacia
1418,1,Mesenchymal Stem Cell Transplantation for Acute-on-chronic Liver Failure
1419,1,In Vivo Tracking of USPIO Labeled MSC in the Heart
1420,1,Allogeneic Bone Marrow MSC Therapy for Knee Osteoarthritis
1421,1,Safety Study of Stemchymal® in Acute Liver Failure
1422,1,The Efficacy and Safety of Collagen Scaffold Loaded With Umbilical Cord Derived Mesenchymal Stem Cells in Infertile Women With Thin Endometrium or Endometrial Scarring
1423,1,Human Mesenchymal Stem Cells For Moderate and Severe Bronchopulmonary Dysplasia
1424,1,Safety of Allogeneic Bone Marrow Derived Mesenchymal Stem Cells in Subjects With Osteoarthritis
1425,1,Smoker Extracellular Vesicles Influence on Human Bronchial Epithelial Cells
1426,1,Autologous Culture Expanded Adipose Derived MSCs for Treatment of Painful Hip OA
1427,1,Human Umbilical Cord Mesenchymal Stem Cells (MSCs) Therapy in ARDS
1428,1,iExosomes in Treating Participants With Metastatic Pancreas Cancer With KrasG12D Mutation
1429,1,Adipose Mesenchymal Stem Cells (AMSC) for Treatment of Ulcerative Colitis
1430,1,Developing Protocols for Modelling of Genetic Diseases Using Induced Pluripotent Stem Cells
1431,1,Safety and Efficacy of FURESTEM-RA Inj. in Patients With Moderate to Severe Rheumatoid Arthritis
1432,1,Mesenchymal Stem Cell Therapy for Liver Cirrhosis
1433,1,Mesenchymal Stem Cells for Prevention of Bronchopulmonary Dysplasia in Infants
1434,1,Use of MRI Labeling Technique to Track Mesenchymal Stem Cell Survival in Orthopaedic Conditions
1435,1,MSC for Severe aGVHD
1436,1,Comparative Study of Strategies for Management of Duchenne Myopathy (DM)
1437,1,Identification and Validation of Noninvasive Biomarkers of the Diagnosis and Severity of NASH in Type 2 Diabetics
1438,1,Second-line Study of PEGPH20 and Pembro for HA High Metastatic PDAC
1439,1,Multi-Omics and IPSCs to Improve Diagnosis of Rare Intellectual Disabilities
1440,1,Study of hCT-MSC in Newborn Infants With Moderate or Severe HIE
1441,1,Regenerative Potential of Cultured Gingival Fibroblast- Mesenchymal Stem Cells in Treatment of Periodontitis
1442,1,Clinical Application of Autologous Mitochondria Transplantation for Improving Oocyte Quality.
1443,1,Autologous Adipose-derived Regenerative Cells Injection for Treatment of Radiation-induced Rectovaginal Fistula
1444,1,Gene Transfer for ADA-SCID Using an Improved Lentiviral Vector (TYF-ADA)
1445,1,Intratracheal Umbilical Cord-derived Mesenchymal Stem Cell for the Treatment of Bronchopulmonary Dysplasia (BPD)
1446,1,Circulating microRNAs as Biomarkers of RESPIratory Dysfunction in Patients With Refractory epilePSY
1447,1,Randomized Clinical Trial to Evaluate the Regenerative Capacity of CardioCell in Patients With Chronic Ischaemic Heart Failure (CIHF)
1448,1,Transplantation of Umbilical Cord-derived Mesenchymal Stem Cells Via Different Routes
1449,1,"Samples From Human Subjects to Facilitate Basic, Translational and Clinical Research"
1450,1,Thalassemia Treatment Based on the Stem Cell Technology
1451,1,Autologous Oral Mucosa Transplantation for Limbal Stem Cell Deficiency
1452,1,Olmutinib Trial in T790M (+) NSCLC Patients Detected by Liquid Biopsy Using BALF Extracellular Vesicular DNA
1453,1,Constitution of a Biological Cohort Following Bone Marrow Sampling From MDS or AML Patients and Age-matched Healthy Donors
1454,1,Umbilical Cord Mesenchymal Stem Cells Injection for Ocular Corneal Burn
1455,1,Allogeneic Mesenchymal Stem Cells for the Critical Limb Ischemia Therapy
1456,1,Genetically Engineered PBMC and PBSC Expressing NY-ESO-1 TCR After a Myeloablative Conditioning Regimen to Treat Patients With Advanced Cancer
1457,1,PRG Combined With Autologous BMMSCs for Treatment of Diabetic Foot Ulcer
1458,1,Safety of ADSTEM Injection in Patients With Moderate to Severe Subacute and Chronic Atopic Dermatitis
1459,1,Dose-response Evaluation of the Cellavita HD Product in Patients With Huntington's Disease
1460,1,Translational Approaches to Septic Cardiomyopathy
1461,1,A Study of ADR-001 in Patients With Liver Cirrhosis
1462,1,Umbilical Cord Derived Mesenchymal Stem Cells Therapy in Systemic Lupus Erythematosus
1463,1,Allogeneic ABCB5-positive Stem Cells for Treatment of CVU
1464,1,Cosmetic Fat Transplantation Using Expanded ASC Enriched Fat Grafts
1465,1,A Study to Investigate the Effect of Single Dose of AZD6094 (600 mg) on Cardiac Repolarization in Healthy Volunteers
1466,1,Clinical Application of Mesenchymal Stem Cells Seeded in Chitosan Scaffold for Diabetic Foot Ulcers
1467,1,Pimo Study: Extracellular Vesicle-based Liquid Biopsy to Detect Hypoxia in Tumours
1468,1,"Role of Stem Cells, Platelet Rich Plasma in Treatment of Scars"
1469,1,Role of the Serum Exosomal miRNA in Diabetic Retinopathy (DR)
1470,1,Safety and Tolerability of CS10BR05 Inj. in Subjects With Multiple System Atrophy
1471,1,Safety and Efficacy of Expanded Allogeneic AD-MSCs in Patients With Moderate to Severe Psoriasis
1472,1,Allogeneic HUman Mesenchymal Stem Cell InfusioN Versus Placebo in Subjects With Alcohol Use Disorder and Major DepreSsion.
1473,1,A Study of Exosome Proteomics and Hemodynamics in Sepsis
1474,1,Stem Cell Coated Fistula Plug in Patients With Crohn's RVF
1475,1,Corneal Epithelial Autograft for Limbal Dermoid
1476,1,Administration of Autologous T-Cells Genetically Engineered to Express T-Cell Receptors Reactive Against Neoantigens in People With Metastatic Cancer
1477,1,Research for Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Myelodysplastic Syndrome (MDS)
1478,1,Human Umbilical Cord Mesenchymal Stem Cell Therapy for Cerebral Infarction Patients in Convalescent Period.
1479,1,The Study of Heart Failure With Human Umbilical Cord Mesenchymal Stem Cells (hUC-MSC)
1480,1,The Study of Early Stage Osteonecrosis of Femoral Head With Human Umbilical Cord Mesenchymal Stem Cells
1481,1,Safety of Umbilical Cord Mesenchymal Stem Cell Local Intramuscular Injection for Treatment of Uterine Scars
1482,1,Modeling Bronchial Epithelium Modifications Associated With COPD Using iPS
1483,1,A Follow-up Study to Evaluate the Safety of ALLO-ASC-DFU in ALLO-ASC-BI-101 Clinical Trial
1484,1,A Follow-up Study to Evaluate the Safety of ALLO-ASC-DFU in ALLO-ASC-BI-201 Clinical Trial
1485,1,A Follow-up Study to Evaluate the Safety of ALLO-ASC-CD in ALLO-ASC-CD-101 Clinical Trial
1486,1,A Follow-up Study to Evaluate the Safety of ALLO-ASC-DFU in ALLO-ASC-DFU-101 Clinical Trial
1487,1,A Follow-up Study to Evaluate the Safety of ALLO-ASC-DFU in ALLO-ASC-DFU-201 Clinical Trial
1488,1,A Follow-up Study to Evaluate the Efficacy and Safety of ALLO-ASC-DFU in ALLO-ASC-EB-101 Clinical Trial
1489,1,Treatment of Relapsed and/or Chemotherapy Refractory B-cell Malignancy by Tandem CAR T Cells Targeting CD19 and CD22
1490,1,Lentiviral FVIII Gene Therapy
1491,1,UTHealth Turner Syndrome Research Registry
1492,1,Mesenchymal Stem Cells in Early Rheumatoid Arthritis
1493,1,The Safety and Efficacy of Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Acute Cerebral Infarction
1494,1,Role of Stem Cell Therapy in Interstitial Pulmonary Fibrosis
1495,1,Impact of Hepatitis B Vaccination on HBs Antigenemia
1496,1,Safety and Tolerability of Intravenous LLP2A-Alendronate for Osteopenia Secondary to Glucocorticoids
1497,1,Investigating Cardiovascular Adverse Events Related to Cancer Treatment
1498,1,Fish Oil-derived N-3 Polyunsaturated Fatty Acids and Extracellular Vesicles
1499,1,Re-treatment From a Phase I Study of MSC-AFP in Patients With Perianal Fistulas
1500,1,Trial of Mesenchymal Stem Cell Transplantation in Decompensated Liver Cirrhosis
1501,1,Mesenchymal Stromal Cells as Treatment for Digital Ulcers in Systemic Sclerosis
1502,1,"Allogeneic ABCB5-positive Stem Cells for Treatment of DFU ""Malum Perforans"""
1503,1,Intrathecal Autologous Adipose-derived Mesenchymal Stromal Cells for Amyotrophic Lateral Sclerosis (ALS)
1504,1,The University of Hong Kong Neurocognitive Disorder Cohort
1505,1,hUC Mesenchymal Stem Cells (19#iSCLife®-CSD) Therapy for Patients With Healing Poor After Uterus Injury
1506,1,Mesenchymal Stem Cells in Rotator Cuff Repair
1507,1,Cellular Immunotherapy for Septic Shock
1508,1,Clinical Study to Evaluate Efficacy and Safety of ALLO-ASC-DFU in Patients With Diabetic Foot Ulcers.
1509,1,Mesenchymal Stem Cells Therapy in Patients With Recent Intracerebral Hemorrhage
1510,1,Stem Cells for Bronchopulmonary Dysplasia
1511,1,Umbilical Cord Mesenchymal Stem Cells Therapy for Patients With Spinocerebellar Ataxia
1512,1,Efficacy of Micro-fragmented Adipose Tissue Injection for Knee Osteoarthritis.
1513,1,"CTC, Free DNA, Stem Cells and EMT-related Antigens as Biomarkers of Activity of Cabazitaxel in CRPC."
1514,1,"Ectosomes, New Biomarkers of Tau Pathology?"
1515,1,The Safety/Efficacy of hUC Mesenchymal Stem Cells（19#iSCLife®-OA） Therapy for Patients With Osteoarthritis
1516,1,Allogenic Mesenchymal Stem Cell Derived Exosome in Patients With Acute Ischemic Stroke
1517,1,Intraosseous Administration of Mesenchymal Stromal Cells for Patients With Graft Failure After Allo-HSCT
1518,1,Autologous Micro-fragmented Adipose Tissue in the Treatment of Minor Amputations of Diabetic Foot
1519,1,Long Term Follow up of Subjects Exposed to Genetically Engineered T Cell Receptors
1520,1,Efficacy and Safety of AD-MSCs Plus Calpocitriol Ointment in Patients With Moderate to Severe Psoriasis
1521,1,PNEUMOSTEM for the Prevention and Treatment of Severe BPD in Premature Infants
1522,1,GCSF Adjunct Therapy for Biliary Atresia
1523,1,Sequential Treatment of Extra-Corporeal Shock Wave Combined With aUtologous Bone marRow Mesenchymal Stem Cells on Patients With ischEmic Heart Disease : the S-CURE Study
1524,1,Human iPSC for Repair of Vasodegenerative Vessels in Diabetic Retinopathy
1525,1,Cardiovascular Clinical Project to Evaluate the Regenerative Capacity of CardioCell in Patients With Acute Myocardial Infarction (AMI)
1526,1,Wharton´s Jelly Derived Mesenchymal Stromal Cell Treatment of Adult Patients Diagnosed With Type I Diabetes
1527,1,A Study of CAP-1002 in Ambulatory and Non-Ambulatory Patients With Duchenne Muscular Dystrophy
1528,1,Generation of Cancer Antigen-Specific T-cells From Human Induced Pluripotent Stem Cells (iPSC) for Research and Potential FutureTherapy
1529,1,Bone Marrow Aspirate Concentrate Use in Hip Osteoarthritis
1530,1,Intracavernous Injection of Autologous Mesenchymal Stem Cells in the Treatment of Erectile Dysfunction Resistant to Oral Treatment in Patients With Type I Diabetes
1531,1,Evaluating Safety and Efficacy of Mesenchymal Stem Cells From Umbilical Cord
1532,1,The Maximum Tolerated Dose of Mesenchymal Stem Cells From Umbilical Cord
1533,1,The Comparison of Efficacy and Safety of the Mesenchymal Stem Cells From Adipose and Hyaluronic Acid
1534,1,Treatment of Tendon Disease Using Autologous Adipose-derived Mesenchymal Stem Cells
1535,1,Safety and Efficacy of Repeated Administrations of NurOwn® in ALS Patients
1536,1,REO13 Melanoma With of Without GM-CSF
1537,1,Use of Wharton Jelly in Diabetic Nephropathy
1538,1,Mesenchymal Stem Cells in Central Nervous System injury2017
1539,1,Intraspinal Transplantation of Autologous ADRC in ALS Patients
1540,1,Mesenchymal Stromal Cells for Haplo Hematopoietic Cell Transplantation for Sickle Cell Disease
1541,1,Targeted Stem Cells Expressing TRAIL as a Therapy for Lung Cancer
1542,1,Use of Mesenchymal Stem Cells in Inflammatory Bowel Disease
1543,1,Adipose Stem Cells for Traumatic Spinal Cord Injury
1544,1,Treatment of Chronic Renal Failure With Adipose Tissue-derived Mesenchymal Stem Cells
1545,1,Inflammation and Stem Cells in Diabetic and Chronic Kidney Disease
1546,1,A Comparative Study of 2 Doses of BM Autologous H-MSC+Biomaterial vs Iliac Crest AutoGraft for Bone Healing in Non-Union
1547,1,Allogenic Mesenchymal Stem Cells And Physical Therapy for MS Treatment
1548,1,Evaluation of Stem Cell Therapy Effects on the Immune Response in Rheumatoid Arthritis Patients
1549,1,Assessement the Reconstruction of Motor Circuits in Nerve Fiber Injuries After the Treatment of Umbilical Cord Mesenchymal Stem Cells With Blood Oxygen Level-dependent Drived Diffusion Tensor Imaging
1550,1,Effect of Implanting Allogenic Cytokines Derived From Human Amniotic Membrane (HAM) and Mesenchymal Stem Cells Derived From Human Umbilical Cord Wharton's Jelly (HUMCWJ) on Pain and Functioning of Knee Osteoarthritis
1551,1,Allogeneic ABCB5-positive Stem Cells for Treatment of PAOD
1552,1,Outcomes of Expanded Autologous Bone Marrow-derived Mesenchymal Stem Cells Therapy in Type II Diabetes
1553,1,Outcomes of Adipose Derived Mesenchymal Stem Cells on Sexual Hormone Deficiency
1554,1,"FANCA Gene Transfer for Fanconi Anemia Using a High-safety, High-efficiency, Self-inactivating Lentiviral Vector"
1555,1,Intrathecal Administration of Autologous Mesenchymal Stem Cell-derived Neural Progenitors (MSC-NP) in Progressive Multiple Sclerosis
1556,1,Perinatal Arterial Stroke Treated With Stromal Cells Intranasally
1557,1,Non-coding RNA in the Exosome of the Epithelia Ovarian Cancer
1558,1,Clinical Trial to Evaluate the Effect and Safety of MSV in Xerostomy
1559,1,Clazakizumab for the Treatment of Chronic Active Antibody Mediated Rejection in Kidney Transplant Recipients
1560,1,Mechanisms Underlying Local and Systemic Effects of Massage
1561,1,Induced Pluripotent Stem Cells for the Development of Novel Drug Therapies for Inborn Errors of Metabolism (iPSC-IEM)
1562,1,Mesenchymal Stem Cells for The Treatment of Acute Ischemic Stroke
1563,1,The Safety/Efficacy Study of Human Umbilical Cord Mesenchymal Stem Cells Therapy for Lumbar Discogenic Pain
1564,1,"PHASE 1, OPEN-LABEL SAFETY STUDY OF UMBILICAL CORD LINING MESENCHYMAL STEM CELLS (CORLICYTE®) TO HEAL CHRONIC DIABETIC FOOT ULCERS"
1565,1,"Long-term, Non-interventional, Observational Study Following Treatment With Fate Therapeutics FT500 Cellular Immunotherapy"
1566,1,A Phase 1 Study of HS130 in Combination With Viagenpumatucel-L (HS110) in Patients With Solid Tumors
1567,1,Diagnosis of RSTS: Identification of the Acetylation Profiles as Epigenetic Markers for Assessing Causality of CREBBP and EP300 Variants.
1568,1,Umbilical Cord Mesenchymal Stem Cells Therapy for Diabetic Nephropathy
1569,1,Impact of Semaglutide on CD34+ EPC and Fat Derived MSC
1570,1,Differential Expression and Analysis of Peripheral Plasma Exosome miRNA in Patients With Myocardial Infarction
1571,1,Clinical Study of Pulp Mesenchymal Stem Cells in the Treatment of Primary Mild to Moderate Knee Osteoarthritis
1572,1,Treatment Outcome After Ankle Joint Surgeries
1573,1,Effect of Mesenchymal Stem Cells(MSCs) Transplantation for Acute Cerebral Infarction Patients
1574,1,Single Patient Protocol: A Phase II Study Using the Administration of Autologous T-Cells Genetically Engineered to Express T-Cell Receptors Reactive Against Mutated Neoantigens in a Patient With Metastatic Cancer Plus the Administration of Pembrolizumab
1575,1,Ultrasound-Guided Treatments for Shoulder Pain in Wheelchair Users With Spinal Cord Injury
1576,1,Role of SIRT1 in Regulation of Epithelial-to-mesenchymal Transition in Breast Cancer Lymph Nodes Metastasis
1577,1,Investigate eNAMPT in Multiple Myeloma Biology and Establish Its Role in Disease Progression
1578,1,Safety and Efficacy in Patients With Moderate to Severe Subacute and Chronic Atopic Dermatitis
1579,1,ViviGen Cellular Bone Matrix for Hindfoot or Ankle Arthrodesis
1580,1,When the Kidney Reacts to Nutritional Changes
1581,1,Efficacy and Safety of Liraglutide in Type 2 Diabetes With Lower Extremity Arterial Disease
1582,1,Parkinson's Disease Therapy Using Cell Technology
1583,1,Safety Study and Preliminary Efficacy of Infusion Haploidentical Mesenchymal Stem Cells Derived From Bone Marrow for Treating Recessive Dystrophic Epidermolysis Bullosa
1584,1,Exosome Cargo From Preeclampsia Patients
1585,1,Long-term Follow-Up Study Following Treatment With Fate Therapeutics' Engineered Cellular Immunotherapy
1586,1,hCT-MSC in Children With Autism Spectrum Disorder
1587,1,Influence of EMT on CTCs and Disease Progression in Prostate Cancer
1588,1,Cellular Therapy for Type 1 Diabetes Using Mesenchymal Stem Cells
1589,1,Individual Patient Expanded Access IND of Hope Biosciences Autologous Adipose-derived Mesenchymal Stem Cells for the Treatment of Cerebral Palsy
1590,1,Reduce Immunosuppression With Atmp in NS ChildrEn
1591,1,The Long-term Effect of Perinatal Tissue Mesenchyme Stem Cells in the Treatment for Caesarean Section Scars
1592,1,Evaluate Safety and Explore Efficacy of SMUP-IA-01 in Patients With Knee Osteoarthritis
1593,1,Alzheimer's Disease Stem Cells Multiple Infusions
1594,1,A Single Dose of BRTX 100 for Patients With Chronic Lumbar Disc Disease (cLDD)
1595,1,Evaluation of Safety and Exploratory Efficacy of an Autologous Adipose-derived Cell Therapy Product for Treatment of Single Knee Osteoarthritis
1596,1,Mesenchymal Stem Cells in the Treatment of Subjects With Advance Chronic Obstructive Pulmonary Disease (COPD)
1597,1,Evaluation of Urinary Exosomes Presence From Clear Cell Renal Cell Carcinoma
1598,1,Clinical Study of Adipose Derived Mesenchymal Stem Cells for Treatment of Pulmonary Arterial Hypertension
1599,1,Evaluate the Safety and Explore Efficacy of Umbilical Cord Mesenchymal Stem Cells in Acute Myocardial Infarction
1600,1,Umbilical Cord Mesenchymal Stem Cells Transplantation in the Treatment of Bronchopulmonary Dysplasia
1601,1,Individual Patient Expanded Access IND of Hope Biosciences First Blood Relative Allogeneic Adipose-derived Mesenchymal Stem Cells (HB-adMSCs) for Pancreatic Cancer
1602,1,A Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Autologous Mesenchymal Stem Cell Therapy for the Treatment of Traumatic Brain Injury and Hypoxic-Ischemic Encephalopathy
1603,1,The Use of Autologous Mesenchymal Stem Cell Preparation for Treatment of Refractory Migraine
1604,1,Individual Patient Expanded Access IND of Hope Biosciences Autologous Adipose-derived Mesenchymal Stem Cells for Chronic Spinal Cord Injury
1605,1,Individual Patient Expanded Access IND of Hope Biosciences Autologous Adipose-derived Mesenchymal Stem Cells for Parkinson's Disease
1606,1,A Combination Efficacy Study in Africa of Two DNA-MVA-Env Protein or DNA-Env Protein HIV-1 Vaccine Regimens With PrEP
1607,1,Mesenchymal Stem Cells for the Treatment of Pouch Fistulas in Crohn's
1608,1,Intracavitary Injection of hUMSCs in Acute Basal Ganglia Hematoma After Stereotactic Aspiration
1609,1,Modified Immune Cells (AFM13-NK) and A Monoclonal Antibody (AFM13) in Treating Patients With Recurrent or Refractory CD30 Positive Hodgkin or Non-Hodgkin Lymphomas
1610,1,REGN5093 in Patients With MET-Altered Advanced Non-Small Cell Lung Cancer
1611,1,Mesenchymal Stem Cells Transplantation in Newly Diagnosed Type-1 Diabetes Patients
1612,1,Cell Free Circulating Nucleic Acids as New Tumor Diagnostics From Human Plasma Samples.
1613,1,New Strategies to Detect Cancers in Carriers of Mutations in RB1
1614,1,How Does Prostate Cancer Metastasize? Studying the Role of Secreted Packages (Exosomes) From Fat Tissue in Lean and Obese Patients
1615,1,Autologous Adipose-derived Stem Cells (AdMSCs) for Rheumatoid Arthritis
1616,1,Cellular Therapy for Extreme Preterm Infants at Risk of Developing Bronchopulmonary Dysplasia
1617,1,A Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Autologous Mesenchymal Stem Cell Therapy (HB-adMSCs) for the Treatment of Alzheimer's Disease
1618,1,Effects of α MAT Versus Steroid Injection in Knee Osteoarthritis (STα MAT-knee Study)
1619,1,Clinical Safety Study of Human Embryonic Stem Cell Derived Mesenchymal Cells in the Treatment of Moderate and Severe Intrauterine Adhesions
1620,1,Mesenchymal Stem Cell-derived Pleiotropic Factor in the Treatment of Donor Sites
1621,1,Mesenchymal Stem Cell Conditioned Medium-derived Pleiotropic Factor in Treating Residual Burn Wound
1622,1,Mesenchymal Stem Cell-derived Pleiotropic Factor in Treating Non-healing Wounds
1623,1,Mesenchymal Stromal Cells for Infants With Congenital Heart Disease (MedCaP)
1624,1,Clinical Study of Intra Articular Injection of Catholic MASTER Cell (Bone Marrow Derived Mesenchymal Stem Cell) in Knee Osteoarthritis
1625,1,Combination of Autologous MSC and HSC Infusion in Patients With Decompensated Cirrhosis
1626,1,Co-transplantation of MSC in the Setting of Allo-HSCT
1627,1,Mesenchymal Stem Cell Treatment for Pneumonia Patients Infected With COVID-19
1628,1,Genetic Characteristics of Metastatic Breast Cancer Patients
1629,1,MSC EVs in Dystrophic Epidermolysis Bullosa
1630,1,The Clinical Trial of CL2020 Cells for Neonatal Hypoxic Ischemic Encephalopathy
1631,1,Umbilical Cord(UC)-Derived Mesenchymal Stem Cells(MSCs) Treatment for the 2019-novel Coronavirus(nCOV) Pneumonia
1632,1,Evaluation of Adipose Derived Stem Cells Exo.in Treatment of Periodontitis
1633,1,Study of Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Severe COVID-19
1634,1,Ultrasound-Guided Injections for Meniscal Injuries in Active-Duty Military
1635,1,Efficacy and Safety of AD-MSCs Plus Calpocitriol Ointment and PSORI-CM01 Granule in Psoriasis Patients
1636,1,A Pilot Clinical Study on Inhalation of Mesenchymal Stem Cells Exosomes Treating Severe Novel Coronavirus Pneumonia
1637,1,Allogeneic Adipose Tissue-derived Mesenchymal Stem Cells in Ischemic Stroke
1638,1,Intestinal Microbiome Dynamics in Solid Organ and Stem Cell Transplant Recipients
1639,1,Efficacy of Platelet- and Extracellular Vesicle-rich Plasma in Chronic Postsurgical Temporal Bone Inflammations
1640,1,Efficacy and Safety of Umbilical Cord Mesenchymal Stem Cells for the Treatment of Severe Viral Pneumonian
1641,1,Study on Predictive Biomarkers of Neoadjuvant Chemoradiotherapy for Rectal Cancer
1642,1,Management of Retinitis Pigmentosa by Mesenchymal Stem Cells by Wharton's Jelly Derived Mesenchymal Stem Cells
1643,1,Effects of ASC Secretome on Human Osteochondral Explants
1644,1,Early Regenerative Intervention for Post-Traumatic Osteoarthritis
1645,1,MSC Infusion for Anti-aging and Regenerative Therapy
1646,1,Safety and Efficacy of SCM-AGH in Subjects With Moderate to Severe Atopic Dermatitis
1647,1,Clinical Study of ctDNA and Exosome Combined Detection to Identify Benign and Malignant Pulmonary Nodules
1648,1,Randomized Controlled Trial of Time-Restricted Feeding (TRF) in Acute Ischemic Stroke Patients
1649,1,Treatment of Systemic Lupus Erythematosus With Pooled Allogenic Mesenchymal Stem Cells
1650,1,Ex Vivo Gene Therapy Clinical Trial for RDEB Using Genetically Corrected Autologous Skin Equivalent Grafts
1651,1,Safety and Immunogenicity Following Recombinant Hepatitis B (Bio Farma) Vaccine in Adults & Children
1652,1,Safety and Efficacy of SCM-AGH in Patients With Moderate to Severe Acute Pancreatitis
1653,1,Efficacy and Safety of SCM-CGH in Patients With Steroid-Refractory or Dependent Chronic Graft-Versus-Host Disease
1654,1,A Single Patient Will be Treated With Individual Patient TCR-Transduced PBL
1655,1,Clinical Trial of Mesenchymal Stem Cells in the Treatment of Severe Acute Kidney Injury
1656,1,Study of Teriparatide in Stress Fracture Healing
1657,1,"Focused Ultrasound and Exosomes to Treat Depression, Anxiety, and Dementias"
1658,1,The Use of Exosomes In Craniofacial Neuralgia
1659,1,Mesenchymal Stem Cells for The Treatment of Chronic Obstructive Pulmonary Disease
1660,1,Allogenic Adipose Tissue-Derived Mesenchymal Progenitor Cells for the Treatment of Knee Osteoarthritis
1661,1,The Treatment of Initial Stage of Hip Osteonecrosis: the Core Decompression
1662,1,Treatment of Knee Osteoarthritis With Autologous Adipose-derived Mesenchymal Stem Cells
1663,1,Effect of UMSCs Derived Exosomes on Dry Eye in Patients With cGVHD
1664,1,Clinical Study of Umbilical Cord Mesenchymal Stem Cells in the Treatment of Type 2 Diabetic Nephropathy
1665,1,Clinical Extension Study for Safety and Efficacy Evaluation of Cellavita-HD Administration in Huntington's Patients.
1666,1,Comparison Between Skin Graft Versus Skin Graft and Stem Cell Application
1667,1,"Trial With the Treatment of Sertraline in Youth With Generalized, Separation and/or Social Anxiety Disorders."
1668,1,Analysis of Post-exertional Malaise Using a Two-day CPET in People With ME/CFS
1669,1,Cell Therapy Associated With Endobronchial Valve
1670,1,Efficacy and Safety of Expanded UCMSCs On Patients With Moderate to Severe Psoriasis
1671,1,Safety Observation on hESC Derived MSC Like Cell for the Meniscus Injury
1672,1,Mesenchymal Stromal Cells For Acute Respiratory Distress Syndrome
1673,1,Acquisition of Portal Venous CTCs and Exosomes From Patients With Pancreatic Cancer by EUS
1674,1,Expanded Access to Intrathecal Administration of Autologous Mesenchymal Stem Cell-derived Neural Progenitors (MSC-NP) in Progressive Multiple Sclerosis
1675,1,18F-DCFPyL Positron Emission Tomography (PET)/Computed Tomography (CT) in Men With Prostate Cancer
1676,1,hUC Mesenchymal Stem Cells (19#iSCLife®-LC) in the Treatment of Decompensated Hepatitis b Cirrhosishepatitis b Cirrhosis
1677,1,Utilization of Autologous Mesenchymal Cells in Posterolateral Spinal Fusion in Degenerative Spine Disease
1678,1,Autologous Multipotent Mesenchymal Stromal Cells in the Treatment of Amyotrophic Lateral Sclerosis
1679,1,Safety and Tolerability of a Single Intravenous Infusion of BX-U001 in Refractory Rheumatoid Arthritis
1680,1,Serum Exosomal Long Noncoding RNAs as Potential Biomarkers for Lung Cancer Diagnosis
1681,1,Study to Evaluate Hepatic Artery Injection of Autologous Human Bone Marrow-Derived MSCs in Patients With Alcoholic LC
1682,1,Utilization of AMSC to Enhance Rotator Cuff Repair - Safety and Efficacy
1683,1,Patient-Derived Stem Cell Therapy for Diabetic Kidney Disease
1684,1,The Safety and Efficiency Study of Mesenchymal Stem Cell in Premature Ovarian Insufficiency
1685,1,FT500 as Monotherapy and in Combination With Immune Checkpoint Inhibitors in Subjects With Advanced Solid Tumors
1686,1,Belimumab and Rituximab Combination Therapy for the Treatment of Diffuse Cutaneous Systemic Sclerosis
1687,1,UCMSCs as Front-line Approach of Treatment for Patients With aGVHD
